Ward,Suburb,Property_Code,Park_Name,Node_Id,Node_Name,Item_Id,Item_Type,Item_Description,Latitude,Longitude,Easting,Northing
DEAGON,BOONDALL,D0238,BOONDALL PARK,13393,BOONDALL PK DOG OFF LEASH AREA,117309,TAP COMBINATION,"BUBBLER, TAP & DOG BOWL",-27.3380517,153.0560519,505544,6976120
DEAGON,BOONDALL,D0238,BOONDALL PARK,13393,BOONDALL PK DOG OFF LEASH AREA,31683,TAP COMBINATION,"BUBBLER, TAP & DOG BOWL",-27.3381516,153.0564550,505584,6976109
DEAGON,BOONDALL,D0240,DONNA PHILP PARK,13383,HOLME AVE PICNIC AREA,31707,BUBBLER/DRINKING FOUNTAIN,BUBBLER,-27.3514118,153.0651108,506440,6974640
DEAGON,BOONDALL,D0240,DONNA PHILP PARK,13379,HOLME AVE PLAYGROUND,107817,TAP COMBINATION,BUBBLER & 2 TAPS,-27.3528913,153.0652165,506450,6974476
DEAGON,BOONDALL,D0727,FRANK SLEEMAN PARK,13236,BALANCE OF PARK,43173,BUBBLER/DRINKING FOUNTAIN,BUBBLER,-27.3610790,153.0588507,505820,6973570
DEAGON,BOONDALL,D0960,KEPPEL STREET PARK,13118,KEPPEL ST PLAYGROUND,117341,TAP COMBINATION,BUBBLER & 2 TAPS,-27.3442178,153.0550361,505444,6975437
DEAGON,BOONDALL,D1158,MULBEAM PARK,13068,MULBEAN PK PICNIC AREA,180466,BUBBLER/DRINKING FOUNTAIN,BUBBLER/DRINKING FOUNTAIN,-27.3514461,153.0531750,505259,6974637
DEAGON,BOONDALL,D1158,MULBEAM PARK,13065,BALANCE OF PARK,108202,TAP COMBINATION,BUBBLER & 2 TAPS,-27.3518784,153.0531187,505254,6974589
DEAGON,BOONDALL,D1158,MULBEAM PARK,13069,MULBEAM PK BASKETBALL/NETBALL FACILITY,108209,TAP COMBINATION,BUBBLER & 2 TAPS,-27.3521438,153.0537603,505317,6974559
DEAGON,BOONDALL,D1158,MULBEAM PARK,13069,MULBEAM PK BASKETBALL/NETBALL FACILITY,108205,TAP COMBINATION,BUBBLER & 2 TAPS,-27.3517942,153.0538676,505328,6974598
DEAGON,BOONDALL,D1158,MULBEAM PARK,13065,BALANCE OF PARK,108201,TAP COMBINATION,BUBBLER & 2 TAPS,-27.3513526,153.0539053,505332,6974647
DEAGON,BOONDALL,D1470,NORTHUMBRIA ROAD PARK,13058,GOWAN RD CAR PARK,107902,TAP COMBINATION,BUBBLER & 2 TAPS,-27.3576847,153.0732064,507240,6973945
DEAGON,BOONDALL,D1470,NORTHUMBRIA ROAD PARK,13058,GOWAN RD CAR PARK,107898,TAP COMBINATION,BUBBLER & 2 TAPS,-27.3575173,153.0732459,507244,6973963
DEAGON,BOONDALL,D1470,NORTHUMBRIA ROAD PARK,13058,GOWAN RD CAR PARK,30790,TAP COMBINATION,"BUBBLER, TAP & DOG BOWL",-27.3569030,153.0733973,507259,6974031
DEAGON,BOONDALL,D1470,NORTHUMBRIA ROAD PARK,27024,COLLEGE WAY PICNIC AREA,107969,TAP COMBINATION,BUBBLER 2 TAPS & DOG BOWL,-27.3572916,153.0738424,507303,6973988
DEAGON,BRIGHTON,D0274,BRIGHTON PARK,13365,LAWN BOWLS,105376,TAP COMBINATION,BUBBLER & 2 TAPS,-27.2827333,153.0609466,506032,6982247
DEAGON,BRIGHTON,D0275,DECKER PARK,13354,DECKER PK DOG OFF LEASH AREA,30125,TAP COMBINATION,"BUBBLER, TAP & DOG BOWL",-27.2863752,153.0632041,506255,6981844
DEAGON,BRIGHTON,D0275,DECKER PARK,13351,CHANGE ROOM,106291,TAP COMBINATION,BUBBLER & 2 TAPS,-27.2862861,153.0644023,506373,6981854
DEAGON,BRIGHTON,D0275,DECKER PARK,33204,DECKER PK FORESHORE NTH PICNIC AREA,104982,TAP COMBINATION,BUBBLER & 2 TAPS,-27.2850668,153.0645445,506388,6981989
DEAGON,BRIGHTON,D0275,DECKER PARK,33204,DECKER PK FORESHORE NTH PICNIC AREA,3728,TAP COMBINATION,BUBBLER & TAP,-27.2853282,153.0646342,506396,6981960
DEAGON,BRIGHTON,D0279,TENTH AVENUE PARK,13316,BALANCE OF PARK,3943,BUBBLER/DRINKING FOUNTAIN,DRINKING FOUNTAIN,-27.3071052,153.0646268,506394,6979548
DEAGON,BRIGHTON,D0281,SANDGATE THIRD LAGOON RESERVE,13377,BASKERVILLE RD (PEACE PK) PICNIC AREA,78777,TAP COMBINATION,BUBBLER & TAP,-27.3095963,153.0544998,505392,6979272
DEAGON,BRIGHTON,D0281,SANDGATE THIRD LAGOON RESERVE,13377,BASKERVILLE RD (PEACE PK) PICNIC AREA,78771,TAP COMBINATION,BUBBLER & TAP,-27.3101869,153.0556619,505507,6979207
DEAGON,DEAGON,D0283,DEAGON SPORTSGROUND PARK,13284,SANDGATE - REDCLIFFE DISTRICT CRICKET FACILITY,38240,TAP COMBINATION,BUBBLER & TAP,-27.3219737,153.0623655,506170,6977901
DEAGON,DEAGON,D0283,DEAGON SPORTSGROUND PARK,13285,BALANCE OF PARK,32006,TAP COMBINATION,BUBBLER & TAP,-27.3207075,153.0632381,506256,6978041
DEAGON,DEAGON,D0291,STANLEY PARK,13214,STANLEY PK PLAYGROUND,15957,TAP COMBINATION,BUBBLER & TAP,-27.3251427,153.0661265,506542,6977550
DEAGON,SANDGATE,D0276,SANDGATE FORESHORES PARK,13344,SANDGATE SWIMMING POOL,75542,BUBBLER/DRINKING FOUNTAIN,BUBBLER/DRINKING FOUNTAIN,-27.3121104,153.0686683,506794,6978993
DEAGON,SANDGATE,D0276,SANDGATE FORESHORES PARK,13337,BALANCE OF PARK,106095,BUBBLER/DRINKING FOUNTAIN,DRINKING FOUNTAIN WITH BOWL AND DRAIN,-27.3203308,153.0749338,507413,6978082
DEAGON,SANDGATE,D0276,SANDGATE FORESHORES PARK,13341,BITUMEN,106930,BUBBLER/DRINKING FOUNTAIN,DRINKING FOUNTAIN WITH BOWL AND DRAIN,-27.3232220,153.0840655,508317,6977761
DEAGON,SANDGATE,D0276,SANDGATE FORESHORES PARK,27527,SHORNCLIFFE PIER METROPOLITAN PLAYGROUND,11218,BUBBLER/DRINKING FOUNTAIN,DRINKING FOUNTAIN,-27.3237677,153.0846405,508373,6977701
DEAGON,SANDGATE,D0276,SANDGATE FORESHORES PARK,27529,FRANK DOYLE PK PICNIC AREA,32050,BUBBLER/DRINKING FOUNTAIN,DRINKING FOUNTAIN,-27.3291201,153.0871637,508623,6977108
DEAGON,SANDGATE,D0276,SANDGATE FORESHORES PARK,27545,RAAF WWII PK PICNIC AREA (BRIGHTON),105337,TAP COMBINATION,BUBBLER & TAP,-27.2929076,153.0646755,506400,6981120
DEAGON,SANDGATE,D0276,SANDGATE FORESHORES PARK,25229,BRIGTON FORESHORE SHARED PATHWAY NETWORK,106759,TAP COMBINATION,BUBBLER & 2 TAPS,-27.3042286,153.0657474,506505,6979866
DEAGON,SANDGATE,D0276,SANDGATE FORESHORES PARK,13337,BALANCE OF PARK,75478,TAP COMBINATION,BUBBLER & TAP,-27.3115771,153.0683485,506762,6979052
DEAGON,SANDGATE,D0276,SANDGATE FORESHORES PARK,13344,SANDGATE SWIMMING POOL,105951,TAP COMBINATION,BUBBLER & TAP,-27.3118737,153.0686770,506795,6979019
DEAGON,SANDGATE,D0276,SANDGATE FORESHORES PARK,13337,BALANCE OF PARK,105971,TAP COMBINATION,BUBBLER & TAP,-27.3129753,153.0688790,506815,6978897
DEAGON,SANDGATE,D0276,SANDGATE FORESHORES PARK,27539,SANDGATE POOL PLAYSPACE,68754,TAP COMBINATION,FLIPPER SPECIAL FOR POROJECT - BASIN &,-27.3128523,153.0690805,506835,6978911
DEAGON,SANDGATE,D0276,SANDGATE FORESHORES PARK,13337,BALANCE OF PARK,105950,TAP COMBINATION,BUBBLER & TAP,-27.3117198,153.0693425,506861,6979036
DEAGON,SANDGATE,D0276,SANDGATE FORESHORES PARK,27537,ARTHUR DAVIS PK PICNIC AREA,105947,TAP COMBINATION,BUBBLER & TAP,-27.3133756,153.0693529,506862,6978853
DEAGON,SANDGATE,D0276,SANDGATE FORESHORES PARK,13337,BALANCE OF PARK,68743,TAP COMBINATION,FLIPPER SPECIAL FOR POROJECT - BASIN &,-27.3140959,153.0694696,506873,6978773
DEAGON,SANDGATE,D0276,SANDGATE FORESHORES PARK,27537,ARTHUR DAVIS PK PICNIC AREA,105948,TAP COMBINATION,BUBBLER & TAP,-27.3132006,153.0695235,506879,6978872
DEAGON,SANDGATE,D0276,SANDGATE FORESHORES PARK,13337,BALANCE OF PARK,68748,TAP COMBINATION,FLIPPER SPECIAL FOR POROJECT - BASIN &,-27.3158084,153.0707249,506997,6978583
DEAGON,SANDGATE,D0276,SANDGATE FORESHORES PARK,15087,FLINDERS PDE PICNIC AREA (OPP 4TH AVE),68744,TAP COMBINATION,FLIPPER SPECIAL FOR POROJECT - BASIN &,-27.3167664,153.0716760,507091,6978477
DEAGON,SANDGATE,D0276,SANDGATE FORESHORES PARK,13337,BALANCE OF PARK,68745,TAP COMBINATION,FLIPPER SPECIAL FOR POROJECT - BASIN &,-27.3171269,153.0720469,507128,6978437
DEAGON,SANDGATE,D0276,SANDGATE FORESHORES PARK,27535,FLINDERS PDE PICNIC AREA (OPP SECOND AVE),3822,TAP COMBINATION,BUBBLER & TAP,-27.3180188,153.0726923,507192,6978338
DEAGON,SANDGATE,D0276,SANDGATE FORESHORES PARK,27535,FLINDERS PDE PICNIC AREA (OPP SECOND AVE),68746,TAP COMBINATION,FLIPPER SPECIAL FOR POROJECT - BASIN &,-27.3180346,153.0727713,507200,6978337
DEAGON,SANDGATE,D0276,SANDGATE FORESHORES PARK,13337,BALANCE OF PARK,68750,TAP COMBINATION,FLIPPER SPECIAL FOR POROJECT - BASIN &,-27.3204873,153.0750895,507429,6978065
DEAGON,SANDGATE,D0276,SANDGATE FORESHORES PARK,13335,LOVERS WALK (SHORNCLIFFE),68749,TAP COMBINATION,FLIPPER SPECIAL FOR POROJECT - BASIN &,-27.3219700,153.0784834,507764,6977900
DEAGON,SANDGATE,D0276,SANDGATE FORESHORES PARK,13348,LOVERS WALK PICNIC AREA (SHORNCLIFFE),68753,TAP COMBINATION,FLIPPER SPECIAL FOR POROJECT - BASIN &,-27.3221442,153.0806213,507976,6977881
DEAGON,SANDGATE,D0276,SANDGATE FORESHORES PARK,13348,LOVERS WALK PICNIC AREA (SHORNCLIFFE),68751,TAP COMBINATION,FLIPPER SPECIAL FOR POROJECT - BASIN &,-27.3220020,153.0815061,508063,6977897
DEAGON,SANDGATE,D0276,SANDGATE FORESHORES PARK,13337,BALANCE OF PARK,104764,TAP COMBINATION,BUBBLER & 2 TAPS,-27.3294341,153.0870234,508609,6977073
DEAGON,SANDGATE,D0284,SANDGATE SECOND LAGOON RESERVE,33186,SOUTHERDEN ST NTH PICNIC AREA,79521,TAP COMBINATION,BUBBLER & TAP,-27.3141979,153.0625834,506192,6978762
DEAGON,SANDGATE,D0284,SANDGATE SECOND LAGOON RESERVE,13274,BROUGHMAN ST CAR PARK,78642,TAP COMBINATION,"BUBBLER, TAP & DOG BOWL",-27.3192030,153.0633463,506267,6978208
DEAGON,SANDGATE,D0284,SANDGATE SECOND LAGOON RESERVE,13276,DEAGON ST PICNIC AREA,38263,TAP COMBINATION,BUBBLER & 2 TAPS,-27.3143565,153.0644832,506380,6978744
DEAGON,SANDGATE,D0285,SANDGATE MEMORIAL PARK,15316,SANDGATE MEMORIAL,11144,BUBBLER/DRINKING FOUNTAIN,DRINKING FOUNTAIN,-27.3205933,153.0696659,506892,6978053
DEAGON,SANDGATE,D0292,EINBUNPIN LAGOON PARK,13209,BALANCE OF PARK,181805,BUBBLER/DRINKING FOUNTAIN,DIABLED ACCESS BUBBLER APOLLO 800,-27.3194094,153.0685772,506785,6978185
DEAGON,SANDGATE,D0292,EINBUNPIN LAGOON PARK,13209,BALANCE OF PARK,181804,BUBBLER/DRINKING FOUNTAIN,DIABLED ACCESS BUBBLER APOLLO 800,-27.3198684,153.0686148,506788,6978134
DEAGON,SANDGATE,D0292,EINBUNPIN LAGOON PARK,29705,EINBUNPIN LAGOON PATHWAY NETWORK,49142,TAP COMBINATION,BUBBLER & TAP,-27.3198570,153.0678491,506713,6978135
DEAGON,SANDGATE,D0643,CURLEW PARK,13183,CURLEW PK COMMUNITY SPORTS FACILITIES,1595,TAP COMBINATION,BUBBLER & TAP,-27.3253545,153.0715222,507076,6977526
DEAGON,SANDGATE,D0643,CURLEW PARK,13185,CURLEW PK DOG OFF LEASH AREA,107164,TAP COMBINATION,BUBBLER & 2 TAPS,-27.3262261,153.0732257,507244,6977429
DEAGON,SANDGATE,D0643,CURLEW PARK,13185,CURLEW PK DOG OFF LEASH AREA,107163,TAP COMBINATION,BUBBLER & 2 TAPS,-27.3258146,153.0733339,507255,6977475
DEAGON,SANDGATE,D0643,CURLEW PARK,13187,BALANCE OF PARK,107017,TAP COMBINATION,BUBBLER & 2 TAPS,-27.3241660,153.0736398,507285,6977657
DEAGON,SANDGATE,D0643,CURLEW PARK,13187,BALANCE OF PARK,107016,TAP COMBINATION,BUBBLER & 2 TAPS,-27.3238918,153.0737237,507293,6977688
DEAGON,SHORNCLIFFE,D0288,MOORA PARK,13242,BALANCE OF PARK,115980,TAP COMBINATION,BUBBLER & 2 TAPS,-27.3245216,153.0845976,508369,6977617
DEAGON,SHORNCLIFFE,D0288,MOORA PARK,13241,MOORA PK PLAYGROUND,115977,TAP COMBINATION,BUBBLER & TAP,-27.3252498,153.0850680,508416,6977537
DEAGON,SHORNCLIFFE,D0288,MOORA PARK,13242,BALANCE OF PARK,115981,TAP COMBINATION,BUBBLER 2 TAPS & DOG BOWL,-27.3248831,153.0851465,508423,6977577
DEAGON,SHORNCLIFFE,D0288,MOORA PARK,13242,BALANCE OF PARK,116011,TAP COMBINATION,BUBBLER 2 TAPS & DOG BOWL,-27.3248119,153.0858515,508493,6977585
DEAGON,TAIGUM,D1727,JAGERA CIRCUIT PARK,13036,BALANCE OF PARK,155491,BUBBLER/DRINKING FOUNTAIN,DRINKING FOUNTAIN,-27.3411170,153.0439433,504347,6975781
DEAGON,ZILLMERE,D0008,MUNGO SCOTT PARK,16472,SHOW JUMPS AREA,108358,TAP COMBINATION,BUBBLER & 2 TAPS,-27.3532158,153.0387741,503835,6974441
DEAGON,ZILLMERE,D0241,VICTOR GRENNING PARK,16349,VICTOR GRENNING PK PLAYGROUND,9771,TAP COMBINATION,BUBBLER & TAP,-27.3564703,153.0431458,504267,6974081
DEAGON,ZILLMERE,D0241,VICTOR GRENNING PARK,16353,VICTOR GRENNING PK PICNIC AREA,108355,TAP COMBINATION,BUBBLER & 2 TAPS,-27.3559120,153.0432677,504279,6974142
DEAGON,ZILLMERE,D0242,JOSEPH LEE PARK,16346,JOSEPH LEE PK PICNIC AREA,108264,TAP COMBINATION,BUBBLER & 2 TAPS,-27.3528574,153.0482864,504776,6974481
DEAGON,ZILLMERE,D0243,O'CALLAGHAN PARK,17874,BRISBANE DEVILS SOFTBALL FACILITY,108114,TAP COMBINATION,BUBBLER & 2 TAPS,-27.3636175,153.0446645,504417,6973289
DEAGON,ZILLMERE,D0243,O'CALLAGHAN PARK,17562,NTH STAR FOOTBALL (SOCCER) & CRICKET FACILITY,81923,TAP COMBINATION,BUBBLER & 2 TAPS,-27.3607557,153.0411127,504066,6973606
DEAGON,ZILLMERE,D0243,O'CALLAGHAN PARK,17874,BRISBANE DEVILS SOFTBALL FACILITY,108176,TAP COMBINATION,BUBBLER & 2 TAPS,-27.3637780,153.0421263,504166,6973271
DEAGON,ZILLMERE,D0243,O'CALLAGHAN PARK,16337,O CALLAGHAN PK PICNIC AREA,9808,TAP COMBINATION,BUBBLER & TAP,-27.3615295,153.0436143,504313,6973520
DEAGON,ZILLMERE,D1178,LAMBERT MCBRIDE PARK,16294,LAMBERT MCBRIDE PK PLAYGROUND,152581,TAP COMBINATION,BUBBLER & TAP,-27.3579263,153.0507978,505024,6973919
HAMILTON,ALBION,D0169,CROSBY PARK,34044,ROYAL TCE PLAYGROUND,192865,BUBBLER/DRINKING FOUNTAIN,BUBBLER/DRINKING FOUNTAIN,-27.4356329,153.0483954,504783,6965312
HAMILTON,ALBION,D0169,CROSBY PARK,15613,ROYAL TCE DOG OFF LEASH AREA,78953,TAP COMBINATION,BUBBLER & 2 TAPS,-27.4356965,153.0485159,504795,6965305
HAMILTON,ALBION,D0170,YOWOGGERA  PARK,15601,BALANCE OF PARK,121685,TAP COMBINATION,BUBBLER & TAP,-27.4381970,153.0422508,504176,6965028
HAMILTON,ALBION,D0170,YOWOGGERA  PARK,15601,BALANCE OF PARK,121684,TAP COMBINATION,BUBBLER & TAP,-27.4386571,153.0423969,504190,6964977
HAMILTON,ASCOT,D0166,ASCOT PARK,15636,ASCOT PK HALF COURT,117155,TAP COMBINATION,BUBBLER & 2 TAPS,-27.4299596,153.0630230,506229,6965940
HAMILTON,ASCOT,D0172,ORIEL PARK,15593,WREN ST DISTRICT PLAYGROUND (ORIEL PK),12274,BUBBLER/DRINKING FOUNTAIN,DRINKING FOUNTAIN,-27.4295388,153.0574976,505683,6965987
HAMILTON,ASCOT,D0172,ORIEL PARK,15587,BALANCE OF PARK,112449,TAP COMBINATION,BUBBLER & 2 TAPS,-27.4299613,153.0578727,505720,6965940
HAMILTON,ASCOT,D0172,ORIEL PARK,15587,BALANCE OF PARK,112428,TAP COMBINATION,BUBBLER & 2 TAPS,-27.4289633,153.0578757,505720,6966050
HAMILTON,ASCOT,D0836,MIKADO STREET PARK,15492,MIKADO ST PLAYGROUND,112401,TAP COMBINATION,BUBBLER & 2 TAPS,-27.4337708,153.0535087,505288,6965518
CENTRAL,BOWEN HILLS,D0085,PERRY PARK,15643,BALANCE OF PARK,45836,TAP COMBINATION,BUBBLER & 2 TAPS,-27.4443237,153.0414942,504101,6964350
HAMILTON,CLAYFIELD,D0463,KALINGA PARK,15546,KALINGA PK 'THE VINES' METROPOLITAN PLAYGROUND,45777,BUBBLER/DRINKING FOUNTAIN,BUBBLER/DRINKING FOUNTAIN,-27.4059870,153.0513573,505077,6968596
HAMILTON,CLAYFIELD,D0463,KALINGA PARK,15547,TIMBERMARK - PICNIC SHELTER K102M,5750,BUBBLER/DRINKING FOUNTAIN,BUBBLER/DRINKING FOUNTAIN,-27.4076682,153.0518083,505122,6968409
HAMILTON,CLAYFIELD,D0463,KALINGA PARK,15553,KEDRON BROOK SHARED PATHWAY NETWORK,189466,TAP COMBINATION,BUBBLER & TAP,-27.4072283,153.0501010,504953,6968458
HAMILTON,CLAYFIELD,D0463,KALINGA PARK,15551,THE VINES PLAYGROUND PICNIC AREA,45778,TAP COMBINATION,BUBBLER & 2 TAPS,-27.4059264,153.0516809,505109,6968602
HAMILTON,CLAYFIELD,D0463,KALINGA PARK,15541,BRISBANE PETANQUE CLUB,189370,TAP COMBINATION,BUBBLER 2 TAPS & DOG BOWL,-27.4074746,153.0520734,505148,6968431
HAMILTON,CLAYFIELD,D0463,KALINGA PARK,15541,BRISBANE PETANQUE CLUB,189346,TAP COMBINATION,BUBBLER & 2 TAPS,-27.4078523,153.0523202,505172,6968389
HAMILTON,CLAYFIELD,D0463,KALINGA PARK,15547,TIMBERMARK - PICNIC SHELTER K102M,189459,TAP COMBINATION,BUBBLER & 2 TAPS,-27.4071996,153.0528762,505227,6968461
HAMILTON,CLAYFIELD,D0463,KALINGA PARK,15547,TIMBERMARK - PICNIC SHELTER K102M,189445,TAP COMBINATION,BUBBLER & 2 TAPS,-27.4083107,153.0543940,505377,6968338
HAMILTON,CLAYFIELD,D0463,KALINGA PARK,15547,TIMBERMARK - PICNIC SHELTER K102M,189386,TAP COMBINATION,BUBBLER & TAP,-27.4096882,153.0546840,505406,6968186
HAMILTON,CLAYFIELD,D0463,KALINGA PARK,15547,TIMBERMARK - PICNIC SHELTER K102M,189762,TAP COMBINATION,"BUBBLER, TAP & DOG BOWL",-27.4105634,153.0547313,505410,6968089
HAMILTON,CLAYFIELD,D0463,KALINGA PARK,24329,KALINGA ST CRICKET FIELDS,189430,TAP COMBINATION,BUBBLER & 2 TAPS,-27.4090455,153.0553516,505472,6968257
HAMILTON,HAMILTON,D0168,HAMILTON PARK,31775,HAMILTON PK CHESS FACILITY & GARDENS,170472,TAP COMBINATION,BUBBLER & TAP,-27.4393866,153.0651966,506443,6964895
HAMILTON,HAMILTON,D0171,CAMERON ROCKS RESERVE,15598,CAMERON ROCKS PICNIC AREA,98159,TAP COMBINATION,BUBBLER & 2 TAPS,-27.4406360,153.0489196,504835,6964758
HAMILTON,HAMILTON,D0171,CAMERON ROCKS RESERVE,15598,CAMERON ROCKS PICNIC AREA,98222,TAP COMBINATION,BUBBLER & 2 TAPS,-27.4403836,153.0493157,504874,6964786
HAMILTON,HAMILTON,D0171,CAMERON ROCKS RESERVE,15595,SOUTH PAC SHADE SAIL,12246,TAP COMBINATION,BUBBLER 2 TAP,-27.4400598,153.0506637,505007,6964822
HAMILTON,HAMILTON,D0699,HERCULES STREET PARK,15568,BALANCE OF PARK,33252,TAP COMBINATION,BUBBLER & TAP,-27.4388407,153.0692496,506844,6964956
HAMILTON,HAMILTON,D0699,HERCULES STREET PARK,15564,HALF BASKETBALL,48140,TAP COMBINATION,BUBBLER & DOG BOWL,-27.4390642,153.0700736,506925,6964931
HAMILTON,HAMILTON,D0699,HERCULES STREET PARK,13985,HERCULES ST PICNIC AREA,176934,TAP COMBINATION,BUBBLER & 2 TAPS,-27.4392346,153.0694420,506863,6964912
HAMILTON,HENDRA,D0019,THE BEIRNE PARK,26559,THE BEIRNE PK PICNIC AREA,182258,BUBBLER/DRINKING FOUNTAIN,BUBBLER/DRINKING FOUNTAIN,-27.4189691,153.0689816,506818,6967157
HAMILTON,HENDRA,D0019,THE BEIRNE PARK,26559,THE BEIRNE PK PICNIC AREA,89933,TAP COMBINATION,BUBBLER & 2 TAPS,-27.4190669,153.0689714,506817,6967146
HAMILTON,HENDRA,D0019,THE BEIRNE PARK,26559,THE BEIRNE PK PICNIC AREA,89934,TAP COMBINATION,BUBBLER & 2 TAPS,-27.4191384,153.0692409,506844,6967138
CENTRAL,NEWSTEAD,D0084,NEWSTEAD PARK,15652,BALANCE OF PARK,42852,BUBBLER/DRINKING FOUNTAIN,DRINKING FOUNTAIN,-27.4426217,153.0455159,504498,6964538
CENTRAL,NEWSTEAD,D0084,NEWSTEAD PARK,15651,NEWSTEAD PK PLAYGROUND,112191,BUBBLER/DRINKING FOUNTAIN,DRINKING FOUNTAIN,-27.4430492,153.0460199,504548,6964491
CENTRAL,NEWSTEAD,D0084,NEWSTEAD PARK,15652,BALANCE OF PARK,112318,BUBBLER/DRINKING FOUNTAIN,DRINKING FOUNTAIN,-27.4431837,153.0460788,504554,6964476
CENTRAL,NEWSTEAD,D0084,NEWSTEAD PARK,15652,BALANCE OF PARK,112057,BUBBLER/DRINKING FOUNTAIN,SPECIAL TYPE FOUNTAIN,-27.4422455,153.0462871,504574,6964580
PULLENVALE,MOUNT COOT-THA,D0249,MT COOT-THA RESERVE,19949,J C SLAUGHTER FALLS PICNIC AREA (LOWER),121933,TAP COMBINATION,DISABLED DRINKING FOUNTAIN TAP DOG BOWL,-27.4721688,152.9712090,497156,6961266
HAMILTON,PINKENBA,D1902,EAGLE FARM ROAD PARK,15472,EAGLE FARM RD PICNIC AREA,121893,TAP COMBINATION,BUBBLER & 2 TAPS,-27.4202324,153.1199273,511854,6967013
HAMILTON,WINDSOR,D0502,FLYNN OVAL PARK,29744,BRYDEN STREET PICNIC AREA,108921,TAP COMBINATION,BUBBLER & 2 TAPS,-27.4396017,153.0339500,503355,6964873
HAMILTON,WINDSOR,D0503,MANN PARK,33649,BYRNE’S PADDOCK PK PICNIC AREA,191700,TAP COMBINATION,BUBBLER,-27.4411318,153.0330809,503269,6964703
HAMILTON,WINDSOR,D0505,WINDSOR PARK,15155,ST MARGARET'S GIRLS SCHOOL SPORTING COMPLEX,69575,TAP COMBINATION,BUBBLER & TAP,-27.4309558,153.0361734,503575,6965830
HAMILTON,WINDSOR,D0505,WINDSOR PARK,15148,WINDSOR PK PLAYGROUND,43264,TAP COMBINATION,BUBBLER & TAP,-27.4322557,153.0368170,503639,6965686
HAMILTON,WINDSOR,D0505,WINDSOR PARK,24083,WINDSOR PK PICNIC AREA,40883,TAP COMBINATION,BUBBLER & TAP,-27.4320417,153.0383324,503789,6965710
HAMILTON,WINDSOR,D0507,CLARK PARK,19486,WINDSOR SCHOOL OF ARTS,190056,BUBBLER/DRINKING FOUNTAIN,BUBBLER/DRINKING FOUNTAIN,-27.4268813,153.0323548,503198,6966282
HAMILTON,WOOLOOWIN,D0512,MELROSE PARK,34842,MELROSE PK SHARED PATHWAY,47428,TAP COMBINATION,BUBBLER & TAP,-27.4118615,153.0453916,504487,6967945
MARCHANT,ALDERLEY,D0159,GRINSTEAD PARK,15318,SHAND ST PLAYGROUND,180483,BUBBLER/DRINKING FOUNTAIN,DISABLED ACCESS BUBBLER APOLLO 800,-27.4172452,153.0008227,500081,6967350
MARCHANT,ASPLEY,D0227,MARCHANT PARK,16402,ELLISON RD PLAYGROUND,43660,BUBBLER/DRINKING FOUNTAIN,BUBBLER,-27.3733252,153.0253015,502502,6972214
MARCHANT,ASPLEY,D0227,MARCHANT PARK,16409,BALANCE OF PARK,43665,BUBBLER/DRINKING FOUNTAIN,BUBBLER,-27.3733735,153.0278689,502756,6972209
MARCHANT,ASPLEY,D0227,MARCHANT PARK,16416,WAREHOUSE CRICKET FACILITY,153191,TAP COMBINATION,BUBBLER & TAP,-27.3763263,153.0284986,502818,6971882
MARCHANT,ASPLEY,D0227,MARCHANT PARK,31009,MURPHY RD ENTRANCE PICNIC AREA,153342,TAP COMBINATION,BUBBLER & TAP,-27.3778765,153.0296983,502937,6971710
MARCHANT,ASPLEY,D0227,MARCHANT PARK,31009,MURPHY RD ENTRANCE PICNIC AREA,153336,TAP COMBINATION,BUBBLER & 2 TAPS,-27.3779590,153.0298283,502949,6971701
MARCHANT,ASPLEY,D0227,MARCHANT PARK,16409,BALANCE OF PARK,153254,TAP COMBINATION,BUBBLER & TAP,-27.3769579,153.0299468,502961,6971812
MARCHANT,ASPLEY,D0227,MARCHANT PARK,16401,MURPHY RD DOG OFF LEASH AREA,45742,TAP COMBINATION,"BUBBLER, TAP & DOG BOWL",-27.3772136,153.0301586,502982,6971783
MARCHANT,ASPLEY,D0227,MARCHANT PARK,16409,BALANCE OF PARK,20584,TAP COMBINATION,BUBBLER & TAP,-27.3752808,153.0301943,502986,6971997
MARCHANT,ASPLEY,D0227,MARCHANT PARK,16416,WAREHOUSE CRICKET FACILITY,153442,TAP COMBINATION,BUBBLER & TAP,-27.3738663,153.0304658,503013,6972154
MARCHANT,ASPLEY,D0227,MARCHANT PARK,16416,WAREHOUSE CRICKET FACILITY,153132,TAP COMBINATION,BUBBLER & 2 TAPS,-27.3757680,153.0307702,503043,6971944
MARCHANT,ASPLEY,D0227,MARCHANT PARK,16416,WAREHOUSE CRICKET FACILITY,153198,TAP COMBINATION,BUBBLER & TAP,-27.3765562,153.0316216,503127,6971856
MARCHANT,ASPLEY,D0227,MARCHANT PARK,16416,WAREHOUSE CRICKET FACILITY,153233,TAP COMBINATION,BUBBLER & TAP,-27.3740620,153.0318637,503151,6972132
MARCHANT,ASPLEY,D0227,MARCHANT PARK,16416,WAREHOUSE CRICKET FACILITY,153217,TAP COMBINATION,BUBBLER & TAP,-27.3752260,153.0328807,503251,6972003
MARCHANT,ASPLEY,D0227,MARCHANT PARK,16416,WAREHOUSE CRICKET FACILITY,153222,TAP COMBINATION,BUBBLER & TAP,-27.3743184,153.0332762,503291,6972104
